NAPS_ID,City,P_T,Location,Latitude,Longitude,Elevation,Classification,ID,Minimum,10th_Percentile,30th_Percentile,50th_Percentile,70th_Percentile,80th_Percentile,90th_Percentile,95th_Percentile,98th_Percentile,99th_Percentile,99.9th_Percentile,Maximum,Percent_Completeness,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard_Deviation,Year
70118,Winnipeg,MB,299 Scotia St.,49.93207,-97.11317,227,"PE,LU,P5,R",DMean,0,1,2,2.8,3.5,4.5,6,7.9,12,16,24.4,24.4,96.98630137,8.7,5,4.2,2.4,4.4,3.2,1.9,1.9,0.9,1.4,2.4,3.2,3.33,2.856192207,2019
70119,Winnipeg,MB,65 Ellen Street,49.89799,-97.14653,229,"PE,LU,P6,R",DMean,3.1,5.7,7.4,8.8,11,12.8,15.1,17.7,20.7,23.4,28,28,98.630136986,12.8,14.6,12.9,10.4,9.9,10.2,7.9,6.6,6.4,6.8,8,10.7,9.78,4.010390644,2019
70203,Brandon,MB,1430 Victoria Avenue East (Assiniboine Community College),49.83918,-99.9206,385,"PE,MU,P3,I",DMean,0,1.8,3.2,3.9,5,5.9,7.1,9.1,11.1,11.8,13.8,13.8,99.178082192,4,6.4,6,4.7,4.5,3.7,3.2,3.3,2.3,2.2,4.3,8.3,4.4,2.355590756,2019
70301,Flin Flon ,MB,143 Main Street,54.76852,-101.87747,339,"T,SU,P2,R",DMean,0,0,0.4,0.9,1.3,1.7,2,2.4,5.4,7.2,8.2,8.2,38.630136986,,,,,,,,0.8,1,1.2,1,1.3,,,2019
80111,Regina,SK,1621 Albert St.,50.4527,-104.616,585,"PE,LU,P4,R",DMean,2.1,3.8,5.4,7.5,10.2,12.1,15.7,18.7,22.9,23.5,40,40,98.082191781,12.9,17.4,9.6,7.3,6.7,6.6,5,5.8,6.7,7.8,8.7,12.1,8.82,5.201740858,2019
80211,Saskatoon,SK,511 1st Avenue North,52.13613,-106.66293,483,"PE,LU,P4,R",DMean,1.3,2.8,4.3,6.3,9.6,11.7,16.5,19,24.6,29.8,34.1,34.1,89.589041096,12.1,17.9,10.1,4.5,5.2,4.8,3.3,3.8,4,7.6,8.3,12.2,8.1,5.774549399,2019
80402,Prince Albert,SK,63 - 12th Street East,53.201694,-105.75203,436,"PE,MU,P3,R",DMean,0.9,2,2.8,4.1,6.7,8.9,12.5,14.5,19.1,23.7,27,27,99.726027397,9.9,12.5,9.2,4.4,4.2,3.4,2.2,2.4,2.5,5,4.9,9.7,5.84,4.543874197,2019
80502,Estevan,SK,528 1a Street,49.13235,-102.98499,563,"PS,SU,P3,R",DMean,1.1,2.2,3.3,4.3,5.8,6.8,8.8,10.9,12.5,16.3,24.4,24.4,99.452054795,6.5,9.1,5.5,3,4.5,5.2,3.6,3.3,3.5,4.2,5.2,7.3,5.04,2.934555636,2019
81001,Swift Current,SK,1200 Begg St. W,50.285833,-107.81689,753,"PE,SU,P3,R",DMean,1.5,3,4.2,5.6,7.9,10,14,16.5,19.3,21.2,26.6,26.6,98.904109589,8.9,14.1,10,6.2,5.6,4.6,3.8,3.5,4,6.3,8.5,10.3,7.08,4.501887792,2019
82002,Buffalo Narrows,SK,Buffalo Narrows Forest Protection Base,55.834566,-108.403332,425,"RB,SU,P2,C",DMean,0,0.2,0.4,0.6,0.8,0.9,1.4,1.9,2.2,2.7,3.3,3.3,74.246575342,0.8,0.9,0.7,0.4,0.7,,,,0.5,0.6,0.7,1,,,2019
90120,Edmonton,AB,6240 113 Street,53.50022,-113.526056,681,"PE,LU,P4,R",DMean,1.7,3.4,5.7,8.3,12.2,16.7,22.2,25.6,29.4,31,32.7,32.7,92.602739726,15.2,18.8,17.3,7.7,7.2,4.9,4.1,4.7,6.2,8.7,12.9,17.4,10.54,7.203221362,2019
90121,Edmonton,AB,17 Street & 105 Avenue,53.54823,-113.36811,670,"PS,LU,P3,I",DMean,1.6,4.1,6.6,9.1,14.1,19.2,24.5,30.1,33.2,36.8,37.8,37.8,96.438356164,17.3,19.7,19.2,8.6,8.6,7.1,5.4,5.8,7.9,10.4,14.3,20.4,12.08,8.119302462,2019
90130,Edmonton,AB,10255 - 104th Street,53.54445,-113.49884,663,"PE,LU,P5,R",DMean,3.2,6.3,9,12.8,18.1,22,28,30.9,36.6,39.8,43.8,43.8,98.356164384,22.5,26.7,22.5,11.6,10.8,7.8,7.3,7.4,9.9,13.5,17.4,23,14.96,8.348039427,2019
90133,Edmonton,AB,,53.564411,-113.562583,670,"PE,LU,P4,P",DMean,1.5,4.1,6.9,9.9,15.4,19.5,25.2,29.1,32.2,36.1,38.1,38.1,98.630136986,19.7,21,20,9.1,7.5,6,5.4,6,8,10.5,15.2,21,12.38,8.106127376,2019
90134,Sherwood Park,AB,Ottwell House Park,53.532092,-113.320983,709,"T,LU,P3,R",DMean,1.4,3.6,5.8,7.9,12,15.5,20.6,22.4,26.9,31,38.7,38.7,96.98630137,14.8,17.6,15.8,7.9,6.1,6.2,4.9,5.1,5.8,9,12.7,15.9,10.07,6.666904782,2019
90135,Ardrossan,AB,,53.554691,-113.144905,707,"PE,SU,P2,R",DMean,0.6,2.6,3.9,5.6,8.4,11,14.4,16.1,19.8,22.8,30.8,30.8,97.260273973,10.1,12.5,11,5.1,5.1,4.6,3.7,3.4,4.4,5.9,8.4,11.3,7.11,4.837343311,2019
90136,St. Albert,AB,37 Sunset Blvd,53.626908,-113.611883,681,"PE,MU,P4,R",DMean,1,2.7,5.1,7.7,12.1,15.8,20.9,26.7,34.3,40.5,45.7,45.7,95.890410959,14.1,18.4,14.1,7.1,7.9,4.4,4.4,4.8,6.2,9.4,13.1,19,10.21,8.038225925,2019
90229,Calgary,AB,4700 110 Avenue Se,50.955122,-113.969742,1032,"PE,LU,P3,I",DMean,0.8,4.6,6.9,9.5,17.2,21.6,26.2,31.4,34,36.1,38.1,38.1,97.534246575,23.3,19.7,17.6,10.4,7.9,5.8,5.9,6.1,5.7,12,19.6,24.4,13.1,8.740536004,2019
90230,Calgary,AB,2425 9th Ave Se,51.0309,-114.0091,1038,"PE,LU,P4,P",DMean,2.9,5.3,8.1,11.9,20.5,25,31.5,34.2,38.6,40.7,43.5,43.5,98.630136986,24.3,22.4,20.4,11.8,9.5,7.4,7,7.5,8.7,17.2,21.5,27.7,15.42,9.843524391,2019
90235,Calgary,AB,3303 - 33 Street Nw,51.082655,-114.138827,1100,"PE,LU,P4,R",DMean,2.1,3.6,5.4,7.4,12.8,15.5,19.9,23.3,26.5,28,33.8,33.8,97.808219178,15.4,16.9,13.4,7.1,6.7,4.4,4.5,4.8,5.9,10.3,13.3,16.9,9.94,6.425679383,2019
90250,Airdrie,AB,Chinook Winds Park,51.268078,-114.037794,1090,"PE,MU,P4,P",DMean,0.7,2.1,3.5,4.8,7.1,9.1,12.3,19.4,22.3,27,31.9,31.9,96.712328767,6.8,12.2,7.7,4.3,4.1,5.2,7.7,3.5,4.1,4.2,7.2,10.6,6.44,5.138204695,2019
90302,Red Deer,AB,73 Street & Riverside Drive,52.29867,-113.79352,858,"PE,MU,P3,R",DMean,1.6,2.9,4.4,6.5,11.9,16.9,22,27,29.9,31.7,36.5,36.5,97.260273973,16.7,15.3,15,5.9,5.2,4.6,3.8,3.6,4.4,8.4,14.2,20.7,9.88,7.812948235,2019
90304,Red Deer,AB,11 Lancaster Drive,52.24095,-113.765439,907,"T,MU,P4,R",DMean,1.5,3,4.5,6.1,11.1,14.2,18.6,21.3,24,25.6,27.8,27.8,98.082191781,14.6,14,14.1,6.3,5.1,4.5,3.6,3.4,4.2,7.3,11.8,16.2,8.79,6.137784223,2019
90402,Medicine Hat,AB,12th St Nw & Division Ave.,50.04893,-110.68116,709,"PE,MU,P3,R",DMean,0.9,3,4.2,5.6,7.6,9.5,12.4,14.9,18.7,19.7,22,22,95.068493151,10,12.7,10.6,4.6,4.8,6.6,4.2,3.8,4.3,5.3,7,7.2,6.73,3.907498335,2019
90502,Lethbridge,AB,,49.71621,-112.8006,918,"PE,MU,P3,I",DMean,0.5,1.9,2.7,4.3,6,7.7,11.2,13,17.2,19.6,24.6,24.6,94.246575342,7,10.3,8.8,3.8,4.7,3.3,2.8,3.1,3.4,5,5.9,6.8,5.39,3.968742252,2019
90601,Fort Saskatchewan,AB,9209a-96 Ave,53.69874,-113.22285,628,"T,SU,P3,R",DMean,0.4,1.8,3.4,5.2,8.4,11.2,21.2,24.7,29.4,35.4,39.2,39.2,96.164383562,14.4,16.8,11.4,4.6,4.8,3.7,2.5,2.7,4.3,6,9.3,15.9,7.99,7.555902045,2019
90602,Fort Saskatchewan,AB,Rge Rd 220 & River Road,53.75236,-113.12589,625,"RB,NU,P2,A",DMean,0.8,2.1,3.2,4.9,7.5,10.1,17.4,22.1,26.9,29.1,39,39,98.356164384,12.1,12.1,10.6,4.2,5.3,4.3,2.7,3,4,5.4,8.6,14.1,7.19,6.388715983,2019
90603,Fort Saskatchewan,AB,100 Ave East Of 109st.,53.71622,-113.19994,620,"PE,SU,P3,R",DMean,0.1,1.5,3.1,4.7,7.5,11,18.9,24.1,29.3,31.5,36.3,36.3,95.890410959,13,13.6,10.2,4.6,4.6,3.8,2.6,2.4,4.2,5.5,8.8,15,7.36,7.113253754,2019
90607,Gibbons,AB,Behind 4807 50 Ave,53.827241,-113.327174,673,"PE,SU,P2,R",DMean,0.7,1.8,3.4,5,7.4,9.9,13.9,19.8,27.3,30.9,34.3,34.3,96.712328767,10.6,13.2,8.5,4.5,5.9,4,2.6,2.7,3.9,6,7.4,13.9,6.9,5.967527667,2019
90608,Redwater,AB,4704-49 Ave,53.95183,-113.105857,627,"PE,SU,P2,R",DMean,0,1.2,2.3,3.4,5.7,7.6,11.5,18,22.9,26,30,30,95.342465753,8.2,11.1,8.4,3.6,3.7,2.9,1.9,1.3,3.3,3.3,6,10.1,5.32,5.30820556,2019
90609,Bruderheim,AB,5321 48 Street,53.805629,-112.925851,630,"PE,SU,P2,O",DMean,0.3,1.5,2.6,3.9,6.1,8.1,13.5,17.1,20.6,23.2,45.3,45.3,98.082191781,9.2,9.8,8.4,3.1,3.7,3.5,2.1,2.4,3,4.6,7.3,12.1,5.69,5.280239357,2019
90701,Fort Mcmurray,AB,Franklin Avenue,56.73341,-111.39047,260,"PE,MU,P3,W",DMean,0.7,2.9,4.4,6.2,9.2,11.5,14.9,17.5,18.9,22,28.9,28.9,98.082191781,12.6,13.9,10.4,4.8,4.8,3.7,3.9,3.8,5,6.9,9.2,13.2,7.68,4.812234324,2019
90702,Fort Mcmurray,AB,Timberlea Subdivision,56.75139,-111.47662,355,"PE,MU,P3,R",DMean,0,1.3,2.5,4.1,6.2,8.6,12,15.2,18.2,19.1,20.3,20.3,96.712328767,10.4,10.8,6.3,3.6,3.7,2.6,2.7,2.1,2.4,3.8,5.7,10.8,5.4,4.390820091,2019
90801,Fort Mackay,AB,Main Street,57.18941,-111.6405,268,"RB,NU,P2,F",DMean,0.2,2.1,4.1,6.2,9.8,13.5,18,22.1,25.9,27.9,29.8,29.8,99.452054795,16.5,16.2,10.6,5.4,5.5,3.4,4.2,3.2,4.5,5.1,9,16.1,8.29,6.456638964,2019
90805,Fort Mackay,AB,Buffalo Viewpoint,56.99647,-111.59295,336,"PS,NU,P1,I",DMean,0,0.7,2.1,3.7,5.7,7.2,11.2,17.4,22.6,25.8,31,31,98.356164384,11.2,11.4,5.7,2.8,3.5,2.5,2.8,3,2.5,2.8,4.5,9.2,5.16,5.225669559,2019
90806,Fort Mackay,AB,,57.1492,-111.6424,342,"PS,NU,P1,F",DMean,0.2,1.7,3.9,5.8,8.9,11.4,16.1,19.7,22.6,25.2,25.9,25.9,98.356164384,14.4,14.6,9.7,4.7,5.2,3.2,4.3,2.5,3.6,4.4,7.6,13.5,7.34,5.636111723,2019
90807,Wapasu,AB,Located Oustide Approval Boundaries At Pti Camp,57.26176,-111.037,429,"RB,NU,P1,F",DMean,0,0.4,1.2,2,3.4,4.2,5.2,6.8,9.2,9.7,13.1,13.1,95.890410959,3.6,4.1,3.6,1.6,1.6,1.2,1.4,1.7,2,3,3.7,5.1,2.62,2.182176074,2019
90808,Conklin,AB,1-33-076-08 W4,55.621408,-111.17269,673,"RB,NU,P1,I",DMean,0.1,0.4,0.6,0.9,1.4,1.9,2.8,3.9,4.8,5.4,6.6,6.6,98.904109589,2.2,2.9,1.4,0.9,0.9,0.7,0.7,0.5,0.6,0.9,1.5,2.6,1.3,1.109586724,2019
91101,Elk Island,AB,National Park,53.68238,-112.86812,714,"RB,NU,P1,W",DMean,0.1,0.9,1.6,2.3,3.5,5.2,7.8,10.4,11.3,13.4,22.6,22.6,96.164383562,5.7,5.6,5.2,1.6,1.8,2.4,1.5,1.5,1.7,2.8,4.7,6.8,3.43,3.095810041,2019
91301,Tomahawk,AB,Se 2 51 6 W5,53.37255,-114.76835,789,"RB,NU,P1,A",DMean,0.6,1.3,2.1,2.8,4.2,5.6,8.1,10.1,13.5,16.8,25.2,25.2,98.082191781,5.9,8.7,4.6,1.6,2.2,2.2,2.3,2,2.9,3.7,4.2,6.9,3.92,3.257450141,2019
91401,Violet Grove,AB,Se 17 48 08 W5,53.14222,-115.13806,1000,"RB,NU,P1,A",DMean,1.4,2,2.7,3.4,4.6,5.8,7.8,9.7,11.9,14.8,18.2,18.2,97.534246575,6.8,7.9,4.7,2.5,2.9,2.2,3.4,3,2.9,4.1,4.5,6.9,4.31,2.667244936,2019
91501,Beaverlodge,AB,Beaverlodge Research Farm,55.19634,-119.39682,762,"RB,SU,P2,A",DMean,0.6,1.4,2.1,2.7,4.2,6.1,11.4,15,19.9,23.8,28,28,97.808219178,7.5,10.3,5.6,1.9,2.4,2.2,2.2,2.6,2.4,3.4,6.5,8.3,4.62,4.639643162,2019
91601,Carrot Creek,AB,Se 31 53 13 W5,53.621062,-115.869155,800,"RB,NU,P1,A",DMean,0.8,1.6,2.2,3.1,5.5,7,10.5,13.2,15.6,18.7,20.3,20.3,97.260273973,7.1,10.4,6.5,2.9,2.7,1.8,1.9,2.3,2.2,3.5,5.2,9.5,4.65,3.814474621,2019
91701,Steeper,AB,Ne 12 48 22 W5,53.1325,-117.09111,1400,"RB,NU,P1,F",DMean,0.3,0.6,1.1,1.6,2.3,2.9,4.1,5.2,6.9,9,16.2,16.2,96.164383562,2.9,4.2,2.5,1.2,1.4,0.9,1.1,1.3,1,2.9,2.9,2.8,2.07,1.758381401,2019
91801,Fort Chipewyan,AB,Fort Chipewyan,58.70879,-111.17683,238,"RB,NU,P1,W",DMean,0.5,0.8,1.1,1.5,1.9,2.6,4.5,5.8,7.1,8.6,11.4,11.4,97.808219178,1.8,2.6,2.1,1.5,1.1,1,1.5,1.1,1.7,2.4,3.3,4.3,2.03,1.63473669,2019
91901,Caroline,AB,16-30-034-5 W5,51.94687,-114.69744,1140,"RB,NU,P1,A",DMean,0.7,1.2,1.5,1.9,2.7,3.2,4.5,6.7,8.4,9.6,11.7,11.7,98.630136986,3.9,4.8,3.5,1.8,1.8,1.5,1.5,1.8,1.6,2,2.5,3.7,2.52,1.729644225,2019
92001,Grande Prairie,AB,10327 - 107 Avenue,55.1766,-118.8078,658,"PE,MU,P3,W",DMean,1.8,2.9,4.5,6.8,12.5,19.7,26.2,30,32.3,35.1,39,39,97.534246575,15.2,23.6,19.7,6.2,5.5,4.1,3.9,4,5.2,9,15.5,20.1,10.95,9.026585339,2019
92201,Lamont,AB,Rge Rd 203 & Twp Rd 550,53.76036,-112.88017,767,"RB,NU,P1,A",DMean,0.3,1.1,1.8,2.9,4.3,6,9.1,12.5,15.2,16.5,32.1,32.1,96.712328767,6.6,6.9,6.1,2.4,2,2.9,1.7,1.9,2.1,3.3,5.3,8.3,4.12,3.76160507,2019
92601,Bretton,AB,Hwy 20,53.0903,-114.46061,900,"RB,NU,P2,A",DMean,1.3,2.5,3.3,3.9,4.3,4.8,6.2,7.5,9.6,11.5,14.6,14.6,98.082191781,4.8,6.4,3.7,4.4,4.2,3.6,4,3.3,2.6,3.2,3.8,5.6,4.14,1.747700917,2019
92901,Edson,AB,7 Ave,53.593771,-116.395822,894,"PE,SU,P2,I",DMean,1.1,2.5,4.4,6,9.3,13.1,17.9,20.2,22.6,24.9,27.5,27.5,97.534246575,11.5,12.8,10.4,5.3,4.4,2.6,3.4,6.2,5.2,7.1,11.6,17.3,8.11,5.772710899,2019
93101,Genesee,AB,Range Road 15,53.3016,-114.2211,772,"RB,NU,P1,A",DMean,1.3,2.7,4.7,6.8,8.7,9.4,10.5,12.1,13.9,14.4,17.1,17.1,98.082191781,6.1,7.9,8.9,5.1,6.4,8.3,6.6,2.9,3.9,8.6,8.7,8.7,6.82,3.070354171,2019
93202,Hinton,AB,Private Road,53.427301,-117.544067,1215,"RB,SU,P2,O",DMean,0,2.4,3.9,5.4,8.5,11.1,13.9,16.6,19.1,20.6,21,21,96.712328767,9.8,12,12.2,8.2,1.8,3.8,3.2,3.5,4,5.9,8.1,11.6,6.97,4.698845746,2019
93801,Warburg,AB,Range Road 34,53.53,-114.6361,753,"RB,NU,P1,A",DMean,0,0.8,1.6,2.6,4,5.5,7.8,10.3,13.9,16.9,26.7,26.7,97.260273973,6.1,7,5.8,3,3.2,1.6,1.8,1.6,1.9,2.2,3,6.5,3.61,3.34154924,2019
93901,Thorsby,AB,Range Road 35,53.633,-114.4199,774,"RB,NU,P2,A",DMean,0,0.1,0.5,1.2,2.5,3.5,5.1,6.5,10.5,13.4,22.9,22.9,96.438356164,3.7,5.1,2,1.2,1.3,0.4,0.6,0.4,1,2.1,2.5,4.9,2.12,2.685048235,2019
94202,Sunnybrook,AB,,53.4243,-114.3749,684,"RB,NU,P1,F",DMean,0,1.3,2.4,3.3,4.3,5.2,7.4,9.5,13.1,15.7,20.5,20.5,92.602739726,6.7,5.5,4.6,3.5,3.4,3.2,2.4,1.8,1.7,2.7,3.1,6.9,3.91,2.848713404,2019
94301,Cold Lake,AB,15 Ave,54.414014,-110.232939,556,"PE,SU,P2,R",DMean,0.4,1.2,1.7,2.2,3.7,5,7.2,10.8,13.5,16.8,21.4,21.4,93.150684932,5.9,8.1,4.8,2.4,1.9,1.8,1.5,1.5,1.6,2.2,3.6,6.3,3.48,3.119210058,2019
94401,St Lina,AB,,54.2165,-111.5026,679,"RB,SU,P1,F",DMean,0,0.5,1,1.5,2.2,3,4.3,6.5,8.6,9.4,13.2,13.2,96.98630137,3.3,4.1,2.4,1.1,1.4,1.5,1.2,0.8,1.3,1.5,2,4.7,2.09,1.974238348,2019
94601,Anzac,AB,264 Stony Mountain Rd.,56.44928,-111.03722,0,"RB,NU,P1,R",DMean,0,0.5,0.9,1.5,2.4,3.4,5.4,6.9,9.6,10.4,13.2,13.2,97.260273973,3.8,5,2.5,1.2,1.4,1,1.2,1.1,0.8,1.6,2.8,4.8,2.25,2.191666341,2019
100103,Metro Van - New Westminster,BC,Sherbrooke And Columbian Streets,49.227045,-122.894487,45,"PE,LU,P5,R",DMean,3.5,9.2,12.4,15.1,18.6,20.1,23.5,26.3,30.7,31.6,38.9,38.9,99.178082192,20.7,22.4,21.9,15.3,13.8,10.5,10.4,12.5,12.2,15.4,18.2,18.8,15.95,5.736519188,2019
100110,Metro Van - Burnaby,BC,700 Hammarskjold Drive,49.279214,-122.970707,104,"T,LU,P4,R",DMean,2.7,5.9,7.7,9.1,11.3,12.9,15,18,23.7,27.3,32,32,98.904109589,12.9,15.1,11.2,8.5,9.8,7.6,7.3,9.2,8.1,9.8,12.1,10.8,10.14,4.469760257,2019
100111,Metro Van - Port Moody,BC,Moody & Esplanade St.,49.280893,-122.849291,6,"PE,LU,P5,W",DMean,1.9,5.9,8.4,10.2,13,14.5,17.3,19.6,22.3,26.1,32.2,32.2,99.452054795,14.4,16.9,15.3,9.5,10.2,7.2,7.4,9.4,7.9,10.6,11.5,12.9,11.09,4.631543617,2019
100112,Metro Van - Vancouver,BC,Robson/Hornby,49.282272,-123.12188,32,"T,LU,P6,R",DMean,4.3,10.7,12.9,15.6,18.4,20.1,22.3,24.1,27.1,27.7,30.7,30.7,99.726027397,19.2,19.9,20.1,15.9,14.3,12.3,11.6,14.1,13.1,14.8,18,19.9,16.08,4.60561485,2019
100119,Metro Van - Burnaby,BC,5455 Rumble Street,49.21519,-122.985666,122,"PE,LU,P6,R",DMean,3.4,6.5,9.1,11.5,14.3,16.9,20.3,24.2,28,29.7,31.4,31.4,97.808219178,17.3,18.3,15.4,10.1,10,7.6,8.2,9.4,9.4,13,17,15.7,12.62,5.567212684,2019
100121,Metro Van - North Vancouver,BC,75 Riverside Dr.,49.301472,-123.020417,4,"PS,LU,P5,I",DMean,3.4,7.5,10.1,12.5,15.3,17.6,21.8,24.5,28.9,30.8,33.7,33.7,99.726027397,13.5,14.8,15.2,11.7,18.6,15.2,15.4,15,10.4,11.3,11.6,10.4,13.59,5.615987144,2019
100125,Metro Van - Delta,BC,8544 116th St.,49.158348,-122.90173,113,"PE,LU,P5,R",DMean,3.2,5,8.1,11.7,15,17.6,20.8,24.8,27.7,31.3,36,36,96.98630137,17.9,17.9,17.1,11.2,10.6,6.2,6.4,9.6,8.4,12.7,16.7,14.3,12.42,6.357120159,2019
100126,Metro Van - Burnaby,BC,"Sfu, University Dr. W.",49.279809,-122.922267,360,"PE,LU,P4,C",DMean,1,3.8,5.2,6.2,7.6,8.5,10.7,13.6,17.6,21,21.6,21.6,99.178082192,8.4,8.6,6.8,5.6,7,5.5,5.7,6.5,6,7.2,9.6,6.2,6.93,3.405830472,2019
100127,Metro Van - Surrey,BC,72nd Ave. And 190 St.,49.132928,-122.694224,79,"T,LU,P4,R",DMean,1.8,4,6,8.1,11.1,12.6,16.1,18.5,22.2,25.1,26.9,26.9,99.726027397,13.4,11,11.5,7.1,7,4.8,5.3,7.2,6.9,10.3,13.6,11.9,9.16,4.846353656,2019
100128,Metro Van - Richmond,BC,10371 Aragon Rd,49.141437,-123.108215,4,"PE,LU,P4,R",DMean,1.5,5,7.6,10.4,14.8,17.4,20.2,23.6,26.1,27.9,32.2,32.2,100,16.5,18.8,17.7,9.6,7.7,5.9,6.7,7.6,7.9,11.9,14.3,17.3,11.78,6.046940541,2019
100132,Metro Van - North Vancouver,BC,16th St. & Jones Ave,49.323994,-123.083496,71,"PE,LU,P5,R",DMean,3,6.1,8.2,10.2,12.8,15.2,18.7,24.8,27.4,29.6,30.5,30.5,98.630136986,15.8,16.4,14.3,8.6,9.9,8.4,7.1,9.5,8.9,12.6,15.7,11.6,11.58,5.589765146,2019
100134,Metro Van - Richmond,BC,3153 Templeton Street,49.186265,-123.152422,1,"PE,LU,P5,C",DMean,3.6,6.1,9.1,12.7,16.5,19.3,23.1,27,29.5,30.6,35.8,35.8,98.904109589,18.9,20.7,19.9,10.8,9.7,7.6,8.2,10.1,9.6,13.8,17.9,17.6,13.74,6.641107206,2019
100135,Metro Van - Coquitlam,BC,1250 Pinetree Way,49.288265,-122.79157,38,"PE,LU,P5,R",DMean,2.5,4.7,6.5,8.4,10.9,12.7,16.4,20.2,22.4,25.3,32.3,32.3,99.726027397,13.1,15.9,12.8,7.3,7.7,5.5,5.5,7.3,7,10.7,12.5,10.9,9.66,4.972108915,2019
100140,Metro Van - Delta,BC,411 Milsom Wynd,49.009877,-123.081997,52,"PE,LU,P3,R",DMean,1.1,2.6,3.8,5.5,8,10.1,12.1,14.8,16.9,18.7,22.1,22.1,98.904109589,10.3,8.3,9,4.7,4.6,3.8,4.2,5,4.8,6.9,10,8.3,6.66,4.017994376,2019
100141,Metro Van - Vancouver,BC,"1290 East 11th Ave,",49.260267,-123.077776,30,"T,LU,P6,R",DMean,2.1,10.3,13.7,17.1,20.4,23.1,27.8,31.5,34.6,36,40.1,40.1,98.356164384,23.5,26.3,24.2,16.6,14.8,12.5,11.8,14.5,13,16.6,20.9,21.2,17.91,6.812454216,2019
100143,Agassiz,BC,7170 Cheam Avenue,49.238008,-121.762264,23,"PE,MU,P2,R",DMean,1.3,3.2,5.6,6.9,8.6,9.7,11.4,12.9,14.9,18.3,21.3,21.3,99.452054795,7.8,6.3,8.3,6.1,7.5,6.1,6.1,7.6,6.7,7.8,7.5,9,7.25,3.303004758,2019
100202,Prince George,BC,"Plaza 400, 1011 4th Avenue",53.91472,-122.74194,588,"PS,MU,P3,R",DMean,1,3.6,5.8,8.1,12.1,15.3,21.4,26.6,30.1,34,38.1,38.1,99.452054795,15.7,19.5,21.5,10.5,7.4,4.6,4.5,5.2,5.9,9.3,9.4,12.1,10.45,7.308693635,2019
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.441942,-123.363165,29,"T,LU,P6,R",DMean,0.3,3.9,5.9,7.9,9.7,10.7,12.7,13.9,15.3,16.4,17.6,17.6,99.178082192,8.8,8.2,9.7,6.2,8.4,5.8,6.6,9,8.1,8.8,8.6,8.2,8.04,3.351312265,2019
100308,Victoria,BC,3300 Wishart Road,48.42369,-123.49432,86,"PE,LU,P3,R",DMean,0.6,1.2,2.7,4.1,5.9,6.9,8.5,9.6,11,11.4,14.9,14.9,98.630136986,7.4,6.1,6.4,3.2,3.5,1.7,2,3.2,3.7,5.1,6.4,5.8,4.52,2.743550009,2019
100401,Kamloops,BC,317 Seymour St.,50.67477,-120.334016,381,"PE,MU,P3,R",DMean,2.9,5.1,7.1,9.2,12.5,15.4,19.7,22.8,26.3,29,31.2,31.2,99.178082192,13.7,17.3,18.1,10.1,9.6,5.9,6.3,7.6,7.6,10,12.4,12,10.88,5.860028373,2019
100701,Kelowna,BC,3333 College Way,49.862336,-119.477367,347,"PE,LU,P5,R",DMean,1.5,3.1,5.4,7.7,10.6,13,15.6,17.5,19,19.6,19.8,19.8,41.095890411,11.1,9.4,10.8,6.5,4.4,,,,,,,,,,2019
100703,Kelowna,BC,1450 Klo Road,49.862119,-119.467461,,"PE,LU,P5,R",DMean,2.1,3.4,4.4,6.1,8.3,9.5,10.6,12.3,12.7,12.8,13.4,13.4,29.863013699,,,,,,,,,3.4,6.3,8,7.5,,,2019
101003,Metro Van - Abbotsford,BC,32995 Bevan Ave.,49.04258,-122.30982,58,"PE,LU,P4,R",DMean,1.4,4.2,6.1,8.1,10.4,11.7,13.6,15.5,18.1,19.3,21.2,21.2,99.726027397,11.6,9.5,11.1,6.6,7.4,5.5,6.1,7.9,6.8,9,10.7,11,8.62,3.802510381,2019
101005,Metro Van - Abbotsford,BC,1073 Columbia Street,49.021554,-122.326523,65,"PE,LU,P3,A",DMean,1.2,3.3,5.1,6.5,8.5,9.8,12.1,13.3,15.7,18.2,19.6,19.6,96.438356164,9.4,7.6,8.7,5.3,6.1,4.8,5.6,6.4,5.3,7.7,8.8,9,7.11,3.360484174,2019
101101,Metro Van-Chilliwack,BC,46360 Airport Road,49.155848,-121.940279,12,"PE,MU,P3,R",DMean,1.1,4.2,5.8,7.3,8.8,9.6,10.8,12.3,13.7,16.5,21.8,21.8,99.178082192,7.8,6.3,9.4,5.7,7.7,6.2,6.6,8.4,6.7,7.9,7.9,8.6,7.45,2.916598935,2019
101202,Metro Van-Pitt Meadows,BC,18477 Dewdny Trunk,49.245233,-122.70889,5,"PE,LU,P3,A",DMean,0.6,3.3,5.8,7.7,9.9,11.5,14.1,17.1,20.5,23,36.6,36.6,99.452054795,9.4,11.9,11.7,6.5,9.1,6.8,6.7,8.3,7.1,8.3,9.6,6.2,8.43,4.747589303,2019
101301,Metro Van-Langley,BC,23752 52nd Avenue,49.09561,-122.567104,88,"PE,LU,P3,R",DMean,1.3,2.4,3.9,5.1,7.2,8.6,10.9,13.4,14.5,16,18.7,18.7,98.630136986,8.3,6.8,9,5,4.5,3.2,3.3,4.5,4.3,7.2,9,7.4,6.02,3.419250024,2019
